"BLOCK_ID";"USER_APP";"DATE";"LAT";"LONG";"TYPE_HOUSE";"RAISE_DOG_HOUSE";"NUMBER_DOG_HOUSE";"NUMBER_DOG_VACCINATED_2024";"NUMBER_DOG_VACCINATED_SWEEP";"HEAD_OR_OBSERVE_DOGS_INSIDE_HOUSE";"MULTIFAMILY";"CLUSTER"
"1.29.52-20";"VP04";"2025-07-19T10:01:23.316268";"-16.307704600000001";"-71.625921099999999";"P";"no";NA;NA;NA;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:01:20.790497";"-16.320221700000001";"-71.607731700000002";"P";"si";1;"1";0;NA;"no";"cluster19"
"1.29.52-5";"VP04";"2025-07-19T10:02:55.373556";"-16.3072418";"-71.625767199999999";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.52-20";"VP04";"2025-07-19T10:03:10.131121";"-16.3075546";"-71.625833099999994";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T10:03:35.044237";"-16.307412200000002";"-71.625789699999999";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.51-4";"VP04";"2025-07-19T10:03:49.288516";"-16.3072783";"-71.625723199999996";"P";"no";NA;NA;NA;NA;"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T10:04:00.852226";"-16.307199799999999";"-71.625670299999996";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:06:37.227562";"-16.320324200000002";"-71.607564199999999";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:06:48.520354";"-16.3203022";"-71.607499599999997";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-21";"VP04";"2025-07-19T10:10:38.231401";"-16.307146299999999";"-71.625603299999995";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:19:53.906239";"-16.308040600000002";"-71.625679700000006";"P";"si";2;"0";2;NA;"no";"cluster19"
"1.29.52-2";"VP04";"2025-07-19T10:20:06.275994";"-16.3080593";"-71.625643600000004";"DOG_ANOTHER_AREA";NA;2;"0";1;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:08:22.038656";"-16.320348899999999";"-71.607359000000002";"P";"si";8;"1";7;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:22:35.300157";"-16.320468600000002";"-71.607168799999997";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T10:22:49.770950";"-16.308282500000001";"-71.625842399999996";"P";"si";1;"0";1;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:23:35.129240";"-16.320459";"-71.607159800000005";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T10:23:56.629076";"-16.308357000000001";"-71.625768699999995";"P";"si";1;"0";1;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:24:36.682041";"-16.308434500000001";"-71.625832000000003";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:24:54.323353";"-16.3205268";"-71.607010099999997";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T10:24:58.715450";"-16.308541399999999";"-71.625911500000001";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T10:25:27.761920";"-16.3087558";"-71.626011199999994";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T10:25:44.466832";"-16.308799199999999";"-71.626029200000005";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T10:25:55.295203";"-16.3088728";"-71.626068000000004";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:25:14.680170";"-16.3206062";"-71.606939499999996";"P";"si";1;"1";0;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:26:23.836956";"-16.308962000000001";"-71.626133600000003";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:26:46.722646";"-16.320659899999999";"-71.606835099999998";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-21";"VP04";"2025-07-19T10:28:00.529703";"-16.309066399999999";"-71.626264000000006";"DOG_ANOTHER_AREA";NA;2;"0";1;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:30:24.609504";"-16.309085400000001";"-71.626518200000007";"DOG_ANOTHER_AREA";NA;2;"0";2;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:27:57.453442";"-16.320709900000001";"-71.606703400000001";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:32:52.935021";"-16.309552499999999";"-71.626073599999998";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:35:15.279158";"-16.320818200000001";"-71.606481099999996";"P";"si";1;"1";0;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:36:19.891292";"-16.320593299999999";"-71.606326699999997";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T10:36:52.639751";"-16.3098888";"-71.626116499999995";"P";"si";1;"0";1;NA;"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:38:23.254458";"-16.3204508";"-71.606553300000002";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:38:36.842428";"-16.320452800000002";"-71.606574800000004";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:41:15.496317";"-16.320258299999999";"-71.607011200000002";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-3";"VP01";"2025-07-19T10:41:22.199101";"-16.320260000000001";"-71.607012299999994";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.39-4";"VP01";"2025-07-19T10:45:15.993225";"-16.319463200000001";"-71.608374999999995";"P";"si";1;"1";0;NA;"no";"cluster19"
"1.29.39-4";"VP01";"2025-07-19T10:46:20.468471";"-16.3194135";"-71.6084733";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.39-4";"VP01";"2025-07-19T10:47:15.901230";"-16.319333400000001";"-71.608563500000002";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T10:50:33.482134";"-16.310198";"-71.626184600000002";"DOG_ANOTHER_AREA";NA;3;"0";3;NA;"no";"cluster19"
"1.29.52-2";"VP04";"2025-07-19T10:50:50.500755";"-16.310116699999998";"-71.626113099999998";"DOG_ANOTHER_AREA";NA;3;"0";3;NA;"no";"cluster19"
"1.29.39-4";"VP01";"2025-07-19T10:50:48.133549";"-16.3191098";"-71.608981799999995";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-2";"VP04";"2025-07-19T10:51:07.056495";"-16.310116699999998";"-71.626113200000006";"P";"si";3;"0";3;NA;"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T10:54:19.900154";"-16.310147400000002";"-71.626177400000003";"DOG_ANOTHER_AREA";NA;3;"0";3;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:55:25.508632";"-16.310144000000001";"-71.626137999999997";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T10:55:33.424065";"-16.310234999999999";"-71.626192099999997";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T10:55:41.399350";"-16.310369999999999";"-71.626351799999995";"P";"no";NA;NA;NA;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T10:55:58.892086";"-16.3106717";"-71.626528899999997";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T10:56:27.568210";"-16.310783900000001";"-71.626784099999995";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:00:58.548268";"-16.310351199999999";"-71.627027200000001";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:01:19.577688";"-16.310478799999999";"-71.626994600000003";"P";"si";3;"3";0;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:02:16.549146";"-16.310149500000001";"-71.626881400000002";"P";"si";2;"2";0;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:02:44.437133";"-16.310001799999998";"-71.626757900000001";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:02:52.013453";"-16.3100041";"-71.626755599999996";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:03:26.489152";"-16.309814800000002";"-71.626662100000004";"P";"si";2;"2";0;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:04:26.746731";"-16.309493700000001";"-71.626564500000001";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T11:04:47.407693";"-16.309374500000001";"-71.626432899999998";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:06:45.041856";"-16.308858699999998";"-71.626945899999996";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:11:25.194748";"-16.308935399999999";"-71.626887999999994";"DOG_ANOTHER_AREA";NA;2;"0";2;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:12:40.386393";"-16.308952300000001";"-71.626812599999994";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T11:13:58.005441";"-16.3092486";"-71.627033400000002";"P";"si";3;"3";0;NA;"no";"cluster19"
"1.29.52-5";"VP04";"2025-07-19T11:14:29.717826";"-16.309683";"-71.627245400000007";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-5";"VP04";"2025-07-19T11:14:50.887500";"-16.309823399999999";"-71.627380299999999";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T11:15:07.505091";"-16.3098977";"-71.627372899999997";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-3";"VP04";"2025-07-19T11:15:18.812695";"-16.309941500000001";"-71.627356899999995";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:15:30.288602";"-16.3100497";"-71.627469500000004";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T11:15:45.469346";"-16.310163599999999";"-71.627564399999997";"LV";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-3";"VP04";"2025-07-19T11:15:56.360810";"-16.310251300000001";"-71.627602300000007";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:17:38.567571";"-16.310601299999998";"-71.627777800000004";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:17:51.392098";"-16.310924700000001";"-71.627642499999993";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:18:01.384226";"-16.310985299999999";"-71.627709800000005";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:18:16.561355";"-16.3111143";"-71.627790599999997";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T11:18:30.098604";"-16.3112244";"-71.6278267";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:20:14.436855";"-16.311533699999998";"-71.627932099999995";"P";"si";1;"0";1;NA;"no";"cluster19"
"1.29.52-2";"VP04";"2025-07-19T11:23:32.713110";"-16.311701800000002";"-71.627721600000001";"DOG_ANOTHER_AREA";NA;2;"0";2;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:26:44.032331";"-16.311770599999999";"-71.627651";"P";"si";1;"0";1;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:27:31.437117";"-16.311777599999999";"-71.627682800000002";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-25";"VP04";"2025-07-19T11:28:55.721082";"-16.311939200000001";"-71.627803400000005";"P";"si";3;"3";0;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:29:57.469246";"-16.3121604";"-71.627909599999995";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T11:30:09.702892";"-16.312165700000001";"-71.627941000000007";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T11:30:25.542722";"-16.312278500000001";"-71.6280036";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:30:39.074885";"-16.312387699999999";"-71.628088399999996";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T11:31:22.523751";"-16.312700799999998";"-71.628288999999995";"LP";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:31:40.569460";"-16.3127733";"-71.628363800000002";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-12";"VP04";"2025-07-19T11:49:43.927173";"-16.312771999999999";"-71.628390300000007";"P";"si";3;"3";0;NA;"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T11:51:21.740393";"-16.312069900000001";"-71.6279155";"LV";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-19";"VP04";"2025-07-19T11:51:33.917650";"-16.312004999999999";"-71.627847900000006";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-25";"VP04";"2025-07-19T11:51:56.461672";"-16.311825899999999";"-71.627759299999994";"LV";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-4";"VP04";"2025-07-19T11:52:44.086763";"-16.311592300000001";"-71.627559199999993";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-18";"VP04";"2025-07-19T11:53:14.989869";"-16.311485399999999";"-71.627462499999993";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-16";"VP04";"2025-07-19T11:53:29.141068";"-16.311430900000001";"-71.627351899999994";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-16";"VP04";"2025-07-19T11:53:51.169339";"-16.311260499999999";"-71.627267000000003";"D";NA;NA;NA;NA;NA;"no";"cluster19"
"1.29.52-16";"VP04";"2025-07-19T11:54:04.060248";"-16.311195600000001";"-71.627200099999996";"C";NA;NA;NA;NA;"no";"no";"cluster19"
"1.29.52-16";"VP04";"2025-07-19T11:54:20.888241";"-16.311105099999999";"-71.627120099999999";"R";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.52-17";"VP04";"2025-07-19T12:02:17.851726";"-16.3101606";"-71.627786799999996";"P";"si";1;"0";1;NA;"no";"cluster19"
"1.29.52-25";"VP04";"2025-07-19T12:18:13.843153";"-16.310959499999999";"-71.628844700000002";"P";"si";1;"1";0;NA;"no";"cluster19"
"1.29.52-16";"VP04";"2025-07-19T12:25:56.361150";"-16.3111839";"-71.628532399999997";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.52-6";"VP04";"2025-07-19T12:31:20.411111";"-16.310632500000001";"-71.627755300000004";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.52-6";"VP04";"2025-07-19T12:33:58.959341";"-16.310596199999999";"-71.6278054";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster19"
"1.29.40-12";"VP05";"2025-07-20T08:38:41.455326";"-16.3168015";"-71.620148099999994";"DOG_ANOTHER_AREA";NA;2;"1";1;NA;"no";"cluster19"
"1.29.40-12";"VP05";"2025-07-20T08:57:42.767765";"-16.315009199999999";"-71.610411499999998";"P";"si";4;"4";4;NA;"no";"cluster19"
"1.29.40-19";"VP05";"2025-07-20T09:02:48.475634";"-16.318353599999998";"-71.617837699999995";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.40-20";"VP05";"2025-07-20T09:23:21.273188";"-16.319049499999998";"-71.617296400000001";"P";"si";2;"1";1;NA;"no";"cluster19"
"1.29.40-21";"VP05";"2025-07-20T09:23:53.545692";"-16.319061999999999";"-71.617293500000002";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.40-21";"VP05";"2025-07-20T09:24:59.422681";"-16.319066299999999";"-71.617295900000002";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.40-25";"VP05";"2025-07-20T09:42:30.191767";"-16.319714600000001";"-71.617660000000001";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.40-24";"VP05";"2025-07-20T09:42:51.562516";"-16.31973";"-71.617663300000004";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.40-20";"VP05";"2025-07-20T09:53:12.774798";"-16.318866799999999";"-71.617233400000003";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.40-19";"VP05";"2025-07-20T09:55:52.792861";"-16.318896800000001";"-71.616900200000003";"P";"si";5;"4";4;NA;"no";"cluster19"
"1.29.40-22";"VP05";"2025-07-20T10:01:22.924749";"-16.3191433";"-71.616848300000001";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.40-19";"VP05";"2025-07-20T10:02:27.009391";"-16.319129199999999";"-71.616770200000005";"P";"si";3;"3";3;NA;"no";"cluster19"
"1.29.40-21";"VP05";"2025-07-20T10:07:56.563963";"-16.319604900000002";"-71.617152099999998";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.40-24";"VP05";"2025-07-20T10:11:12.565063";"-16.3195491";"-71.617151699999994";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.40-24";"VP05";"2025-07-20T10:11:29.175626";"-16.3196288";"-71.617162800000003";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.40-21";"VP05";"2025-07-20T10:17:42.683783";"-16.319642900000002";"-71.617159000000001";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.40-23";"VP05";"2025-07-20T10:19:09.471902";"-16.319715599999999";"-71.617094100000003";"P";"si";3;"3";0;NA;"no";"cluster19"
"1.29.40-24";"VP05";"2025-07-20T10:20:49.725921";"-16.319652300000001";"-71.617189600000003";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.40-30";"VP05";"2025-07-20T10:34:31.273015";"-16.320750700000001";"-71.619493300000002";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.40-31";"VP05";"2025-07-20T10:41:08.816987";"-16.320900699999999";"-71.619652200000004";"P";"si";3;"2";2;NA;"no";"cluster19"
"1.29.40-31";"VP05";"2025-07-20T10:41:29.139375";"-16.320887800000001";"-71.619625299999996";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.41-48";"VP05";"2025-07-20T10:47:09.619690";"-16.321491600000002";"-71.619995399999993";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.41-48";"VP05";"2025-07-20T10:54:19.467577";"-16.321735799999999";"-71.620225300000001";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.41-48";"VP05";"2025-07-20T10:54:29.237032";"-16.321797499999999";"-71.620280199999996";"P";"si";2;"2";2;NA;"no";"cluster19"
"1.29.41-19";"VP05";"2025-07-20T10:54:59.246146";"-16.321815999999998";"-71.620280899999997";"P";"si";1;"1";1;NA;"no";"cluster19"
"1.29.41-48";"VP05";"2025-07-20T11:03:23.207587";"-16.321587699999998";"-71.620741199999998";"C";NA;NA;NA;NA;"si";"no";"cluster19"
"1.29.41-21";"VP05";"2025-07-20T11:32:38.451084";"-16.322581700000001";"-71.619836699999993";"P";"si";3;"3";3;NA;"no";"cluster19"
